x-axis,1,2
second,Volt,Volt
+5.9245000E-03,+1.1396984803E+00,+3.2058793531E+00
+5.9250000E-03,+1.1396984803E+00,+3.2184421670E+00
+5.9255000E-03,+1.1396984803E+00,+3.2259798554E+00
+5.9260000E-03,+1.1396984803E+00,+3.1870351322E+00
+5.9265000E-03,+1.1396984803E+00,+3.1870351322E+00
+5.9270000E-03,+1.1287060181E+00,+3.2184421670E+00
+5.9275000E-03,+1.1396984803E+00,+3.1870351322E+00
+5.9280000E-03,+1.1396984803E+00,+3.1983416647E+00
+5.9285000E-03,+1.1322236060E+00,+3.2058793531E+00
+5.9290000E-03,+1.1256281286E+00,+3.1870351322E+00
+5.9295000E-03,+1.1396984803E+00,+3.2259798554E+00
+5.9300000E-03,+1.1357411939E+00,+3.1983416647E+00
+5.9305000E-03,+1.1331030029E+00,+1.5614070091E+00
+5.9310000E-03,+1.1287060181E+00,+28.7437087E-03
+5.9315000E-03,+1.1119974755E+00,+11.1557692E-03
+5.9320000E-03,+1.1256281286E+00,+11.1557692E-03
+5.9325000E-03,+1.1256281286E+00,+11.1557692E-03
+5.9330000E-03,+1.1366205908E+00,+42.5628041E-03
+5.9335000E-03,+1.1119974755E+00,+11.1557692E-03
+5.9340000E-03,+1.1256281286E+00,+11.1557692E-03
+5.9345000E-03,+1.1256281286E+00,+11.1557692E-03
+5.9350000E-03,+1.1256281286E+00,+42.5628041E-03
+5.9355000E-03,+1.1392587818E+00,+12.4120506E-03
+5.9360000E-03,+1.1256281286E+00,+51.3567738E-03
+5.9365000E-03,+1.1256281286E+00,+51.3567738E-03
+5.9370000E-03,+1.1366205908E+00,+51.3567738E-03
+5.9375000E-03,+1.1260678271E+00,+11.1557692E-03
+5.9380000E-03,+1.1396984803E+00,+11.1557692E-03
+5.9385000E-03,+1.1396984803E+00,+11.1557692E-03
+5.9390000E-03,+1.1287060181E+00,+11.1557692E-03
+5.9395000E-03,+1.1256281286E+00,+51.3567738E-03
+5.9400000E-03,+1.1256281286E+00,+40.0502413E-03
+5.9405000E-03,+1.1256281286E+00,+32.5125529E-03
+5.9410000E-03,+1.1256281286E+00,+19.9497390E-03
+5.9415000E-03,+1.1392587818E+00,+3.1480904090E+00
+5.9420000E-03,+1.1256281286E+00,+3.1870351322E+00
+5.9425000E-03,+1.1256281286E+00,+3.2083919159E+00
+5.9430000E-03,+1.1256281286E+00,+3.2272361368E+00
+5.9435000E-03,+1.1392587818E+00,+3.1882914136E+00
+5.9440000E-03,+1.1256281286E+00,+3.2272361368E+00
+5.9445000E-03,+1.1331030029E+00,+3.2272361368E+00
+5.9450000E-03,+1.1287060181E+00,+3.2272361368E+00
+5.9455000E-03,+1.1256281286E+00,+3.1870351322E+00
+5.9460000E-03,+1.1256281286E+00,+3.1870351322E+00
+5.9465000E-03,+1.1256281286E+00,+3.1870351322E+00
+5.9470000E-03,+1.1366205908E+00,+3.1870351322E+00
+5.9475000E-03,+1.1256281286E+00,+3.2259798554E+00
+5.9480000E-03,+1.1256281286E+00,+3.1870351322E+00
+5.9485000E-03,+1.1256281286E+00,+3.1870351322E+00
+5.9490000E-03,+1.1256281286E+00,+3.1870351322E+00
+5.9495000E-03,+1.1256281286E+00,+3.2259798554E+00
+5.9500000E-03,+1.1256281286E+00,+3.1983416647E+00
+5.9505000E-03,+1.1256281286E+00,+1.5186934418E+00
+5.9510000E-03,+1.1256281286E+00,+11.1557692E-03
+5.9515000E-03,+1.1256281286E+00,+11.1557692E-03
+5.9520000E-03,+1.1256281286E+00,+11.1557692E-03
+5.9525000E-03,+1.1256281286E+00,+11.1557692E-03
+5.9530000E-03,+1.1256281286E+00,+11.1557692E-03
+5.9535000E-03,+1.1256281286E+00,+12.4120506E-03
+5.9540000E-03,+1.1256281286E+00,+51.3567738E-03
+5.9545000E-03,+1.1256281286E+00,+51.3567738E-03
+5.9550000E-03,+1.1256281286E+00,+19.9497390E-03
+5.9555000E-03,+1.1256281286E+00,+11.1557692E-03
+5.9560000E-03,+1.1256281286E+00,+11.1557692E-03
+5.9565000E-03,+1.1256281286E+00,+11.1557692E-03
+5.9570000E-03,+1.1256281286E+00,+11.1557692E-03
+5.9575000E-03,+1.1256281286E+00,+11.1557692E-03
+5.9580000E-03,+1.1256281286E+00,+22.4623018E-03
+5.9585000E-03,+1.1256281286E+00,+29.9999901E-03
+5.9590000E-03,+1.1256281286E+00,+42.5628041E-03
+5.9595000E-03,+1.1119974755E+00,+11.1557692E-03
+5.9600000E-03,+1.1256281286E+00,+11.1557692E-03
+5.9605000E-03,+1.1256281286E+00,+11.1557692E-03
+5.9610000E-03,+1.1256281286E+00,+11.1557692E-03
+5.9615000E-03,+1.0988065209E+00,+3.2649245786E+00
+5.9620000E-03,+1.1357411939E+00,+3.1983416647E+00
+5.9625000E-03,+1.1256281286E+00,+3.2058793531E+00
+5.9630000E-03,+1.1256281286E+00,+3.2184421670E+00
+5.9635000E-03,+1.1256281286E+00,+3.1882914136E+00
+5.9640000E-03,+1.1256281286E+00,+3.2272361368E+00
+5.9645000E-03,+1.1181532544E+00,+3.2058793531E+00
+5.9650000E-03,+1.1335427014E+00,+3.1870351322E+00
+5.9655000E-03,+1.1119974755E+00,+3.1870351322E+00
+5.9660000E-03,+1.1256281286E+00,+3.1870351322E+00
+5.9665000E-03,+1.1256281286E+00,+3.2083919159E+00
+5.9670000E-03,+1.1256281286E+00,+3.1958291020E+00
+5.9675000E-03,+1.1256281286E+00,+3.1882914136E+00
+5.9680000E-03,+1.1256281286E+00,+3.2159296043E+00
+5.9685000E-03,+1.1256281286E+00,+3.1870351322E+00
+5.9690000E-03,+1.1146356665E+00,+3.1870351322E+00
+5.9695000E-03,+1.1256281286E+00,+3.1870351322E+00
+5.9700000E-03,+1.1256281286E+00,+3.1983416647E+00
+5.9705000E-03,+1.1256281286E+00,+1.5186934419E+00
+5.9710000E-03,+1.1256281286E+00,+11.1557692E-03
+5.9715000E-03,+1.1256281286E+00,+11.1557692E-03
+5.9720000E-03,+1.1256281286E+00,+11.1557692E-03
+5.9725000E-03,+1.1256281286E+00,+11.1557692E-03
+5.9730000E-03,+1.1146356665E+00,+11.1557692E-03
+5.9735000E-03,+1.1119974755E+00,+11.1557692E-03
+5.9740000E-03,+1.1256281286E+00,+22.4623018E-03
+5.9745000E-03,+1.1181532544E+00,+51.3567738E-03
+5.9750000E-03,+1.1225502392E+00,+19.9497390E-03
+5.9755000E-03,+1.1119974755E+00,+11.1557692E-03
+5.9760000E-03,+1.1256281286E+00,+11.1557692E-03
+5.9765000E-03,+1.1256281286E+00,+11.1557692E-03
+5.9770000E-03,+1.1256281286E+00,+11.1557692E-03
+5.9775000E-03,+1.1115577770E+00,+50.1004924E-03
+5.9780000E-03,+1.1115577770E+00,+11.1557692E-03
+5.9785000E-03,+1.1115577770E+00,+32.5125529E-03
+5.9790000E-03,+1.1115577770E+00,+51.3567738E-03
+5.9795000E-03,+1.1115577770E+00,+11.1557692E-03
+5.9800000E-03,+1.1115577770E+00,+22.4623018E-03
+5.9805000E-03,+1.1190326513E+00,+29.9999901E-03
+5.9810000E-03,+1.1256281286E+00,+11.1557692E-03
+5.9815000E-03,+1.1251884302E+00,+3.2661808600E+00
+5.9820000E-03,+1.1115577770E+00,+3.2272361368E+00
+5.9825000E-03,+1.1115577770E+00,+3.2272361368E+00
+5.9830000E-03,+1.1115577770E+00,+3.1958291020E+00
+5.9835000E-03,+1.1256281286E+00,+3.2259798554E+00
+5.9840000E-03,+1.1256281286E+00,+3.1983416647E+00
+5.9845000E-03,+1.1181532544E+00,+3.2272361368E+00
+5.9850000E-03,+1.1225502392E+00,+3.2272361368E+00
+5.9855000E-03,+1.1115577770E+00,+3.2259798554E+00
+5.9860000E-03,+1.1115577770E+00,+3.1870351322E+00
+5.9865000E-03,+1.1115577770E+00,+3.1870351322E+00
+5.9870000E-03,+1.1115577770E+00,+3.1870351322E+00
+5.9875000E-03,+1.1115577770E+00,+3.2259798554E+00
+5.9880000E-03,+1.1115577770E+00,+3.1983416647E+00
+5.9885000E-03,+1.1115577770E+00,+3.2058793531E+00
+5.9890000E-03,+1.1115577770E+00,+3.2184421670E+00
+5.9895000E-03,+1.1115577770E+00,+3.2259798554E+00
+5.9900000E-03,+1.1115577770E+00,+3.1870351322E+00
+5.9905000E-03,+1.1040829028E+00,+1.4998492211E+00
+5.9910000E-03,+1.1084798876E+00,+42.5628041E-03
+5.9915000E-03,+1.1115577770E+00,+11.1557692E-03
+5.9920000E-03,+1.1115577770E+00,+11.1557692E-03
+5.9925000E-03,+1.1115577770E+00,+11.1557692E-03
+5.9930000E-03,+1.1005653148E+00,+42.5628041E-03
+5.9935000E-03,+1.0979271239E+00,+11.1557692E-03
+5.9940000E-03,+1.1115577770E+00,-150.7633E-06
+5.9945000E-03,+1.1115577770E+00,-7.6884517E-03
+5.9950000E-03,+1.1115577770E+00,+11.1557692E-03
+5.9955000E-03,+1.1115577770E+00,+12.4120506E-03
+5.9960000E-03,+1.1115577770E+00,+40.0502413E-03
+5.9965000E-03,+1.1040829028E+00,+11.1557692E-03
+5.9970000E-03,+1.1084798876E+00,+11.1557692E-03
+5.9975000E-03,+1.1111180786E+00,+50.1004924E-03
+5.9980000E-03,+1.1014447118E+00,+11.1557692E-03
+5.9985000E-03,+1.1115577770E+00,+32.5125529E-03
+5.9990000E-03,+1.1115577770E+00,+51.3567738E-03
+5.9995000E-03,+1.1115577770E+00,+12.4120506E-03
+6.0000000E-03,+1.1076004907E+00,+40.0502413E-03
+6.0005000E-03,+1.1049622997E+00,+11.1557692E-03
+6.0010000E-03,+1.1115577770E+00,+11.1557692E-03
+6.0015000E-03,+1.1115577770E+00,+3.1882914136E+00
+6.0020000E-03,+1.1115577770E+00,+3.2159296043E+00
+6.0025000E-03,+1.1040829028E+00,+3.2083919159E+00
+6.0030000E-03,+1.0974874254E+00,+3.1958291020E+00
+6.0035000E-03,+1.0979271239E+00,+3.1870351322E+00
+6.0040000E-03,+1.1115577770E+00,+3.1870351322E+00
+6.0045000E-03,+1.1115577770E+00,+3.1870351322E+00
+6.0050000E-03,+1.1115577770E+00,+3.1870351322E+00
+6.0055000E-03,+1.1115577770E+00,+3.1870351322E+00
+6.0060000E-03,+1.1115577770E+00,+3.1870351322E+00
+6.0065000E-03,+1.1115577770E+00,+3.1870351322E+00
+6.0070000E-03,+1.1005653148E+00,+3.1556280974E+00
+6.0075000E-03,+1.1115577770E+00,+3.1493466904E+00
+6.0080000E-03,+1.1115577770E+00,+3.2159296043E+00
+6.0085000E-03,+1.1040829028E+00,+3.1870351322E+00
+6.0090000E-03,+1.0974874254E+00,+3.1870351322E+00
+6.0095000E-03,+1.1115577770E+00,+3.2272361368E+00
+6.0100000E-03,+1.1076004907E+00,+3.2159296043E+00
+6.0105000E-03,+1.0974874254E+00,+1.4571356539E+00
+6.0110000E-03,+1.0974874254E+00,-6.4321703E-03
+6.0115000E-03,+1.1115577770E+00,+11.1557692E-03
+6.0120000E-03,+1.1036432043E+00,-150.7633E-06
+6.0125000E-03,+1.0908919481E+00,-7.6884517E-03
+6.0130000E-03,+1.0974874254E+00,+42.5628041E-03
+6.0135000E-03,+1.0974874254E+00,+11.1557692E-03
+6.0140000E-03,+1.0974874254E+00,+11.1557692E-03
+6.0145000E-03,+1.1049622997E+00,+11.1557692E-03
+6.0150000E-03,+1.1005653148E+00,+11.1557692E-03
+6.0155000E-03,+1.0974874254E+00,+50.1004924E-03
+6.0160000E-03,+1.0974874254E+00,+11.1557692E-03
+6.0165000E-03,+1.0974874254E+00,+11.1557692E-03
+6.0170000E-03,+1.0974874254E+00,+11.1557692E-03
+6.0175000E-03,+1.1111180786E+00,+50.1004924E-03
+6.0180000E-03,+1.0974874254E+00,+11.1557692E-03
+6.0185000E-03,+1.0974874254E+00,+11.1557692E-03
+6.0190000E-03,+1.0974874254E+00,+42.5628041E-03
+6.0195000E-03,+1.0974874254E+00,+12.4120506E-03
+6.0200000E-03,+1.0974874254E+00,+51.3567738E-03
+6.0205000E-03,+1.0974874254E+00,+51.3567738E-03
+6.0210000E-03,+1.1084798876E+00,+19.9497390E-03
+6.0215000E-03,+1.1111180786E+00,+3.1480904090E+00
+6.0220000E-03,+1.0974874254E+00,+3.1983416647E+00
+6.0225000E-03,+1.0974874254E+00,+3.2058793531E+00
+6.0230000E-03,+1.0974874254E+00,+3.2184421670E+00
+6.0235000E-03,+1.0974874254E+00,+3.1870351322E+00
+6.0240000E-03,+1.0974874254E+00,+3.1870351322E+00
+6.0245000E-03,+1.0900125511E+00,+3.1870351322E+00
+6.0250000E-03,+1.0834170738E+00,+3.1870351322E+00
+6.0255000E-03,+1.0970477269E+00,+3.1882914136E+00
+6.0260000E-03,+1.0873743602E+00,+3.2159296043E+00
+6.0265000E-03,+1.0974874254E+00,+3.1870351322E+00
+6.0270000E-03,+1.0974874254E+00,+3.1870351322E+00
+6.0275000E-03,+1.0838567723E+00,+3.1870351322E+00
+6.0280000E-03,+1.0974874254E+00,+3.1983416647E+00
+6.0285000E-03,+1.0900125511E+00,+3.2058793531E+00
+6.0290000E-03,+1.0834170738E+00,+3.1870351322E+00
+6.0295000E-03,+1.0838567723E+00,+3.1870351322E+00
+6.0300000E-03,+1.0935301390E+00,+3.1983416647E+00
+6.0305000E-03,+1.0908919481E+00,+1.5186934423E+00
+6.0310000E-03,+1.0864949632E+00,+11.1557692E-03
+6.0315000E-03,+1.0974874254E+00,+12.4120506E-03
+6.0320000E-03,+1.0935301390E+00,+40.0502413E-03
+6.0325000E-03,+1.0908919481E+00,+11.1557692E-03
+6.0330000E-03,+1.0974874254E+00,+11.1557692E-03
+6.0335000E-03,+1.0970477269E+00,+12.4120506E-03
+6.0340000E-03,+1.0834170738E+00,+40.0502413E-03
+6.0345000E-03,+1.0908919481E+00,+11.1557692E-03
+6.0350000E-03,+1.0974874254E+00,+11.1557692E-03
+6.0355000E-03,+1.0974874254E+00,+11.1557692E-03
+6.0360000E-03,+1.0935301390E+00,+11.1557692E-03
+6.0365000E-03,+1.0834170738E+00,+11.1557692E-03
+6.0370000E-03,+1.0834170738E+00,+11.1557692E-03
+6.0375000E-03,+1.0970477269E+00,+12.4120506E-03
+6.0380000E-03,+1.0873743602E+00,+40.0502413E-03
+6.0385000E-03,+1.0974874254E+00,+32.5125529E-03
+6.0390000E-03,+1.0864949632E+00,+19.9497390E-03
+6.0395000E-03,+1.0834170738E+00,+12.4120506E-03
+6.0400000E-03,+1.0873743602E+00,+28.7437088E-03
+6.0405000E-03,+1.0900125511E+00,-7.6884517E-03
+6.0410000E-03,+1.0944095360E+00,+11.1557692E-03
+6.0415000E-03,+1.1929019973E+00,+3.6154270875E+00
+6.0420000E-03,+1.0974874254E+00,+3.1870351322E+00
+6.0425000E-03,+1.0900125511E+00,+3.2083919159E+00
+6.0430000E-03,+1.0944095360E+00,+3.1958291020E+00
+6.0435000E-03,+1.0838567723E+00,+3.2259798554E+00
+6.0440000E-03,+1.0935301390E+00,+3.1983416647E+00
+6.0445000E-03,+1.0834170738E+00,+3.2058793531E+00
+6.0450000E-03,+1.0834170738E+00,+3.1870351322E+00
+6.0455000E-03,+1.0834170738E+00,+3.2272361368E+00
+6.0460000E-03,+1.0834170738E+00,+3.2272361368E+00
+6.0465000E-03,+1.0908919481E+00,+3.2058793531E+00
+6.0470000E-03,+1.0864949632E+00,+3.1556280974E+00
+6.0475000E-03,+1.0697864207E+00,+3.1870351322E+00
+6.0480000E-03,+1.0834170738E+00,+3.1870351322E+00
+6.0485000E-03,+1.0834170738E+00,+3.1870351322E+00
+6.0490000E-03,+1.0944095360E+00,+3.1870351322E+00
+6.0495000E-03,+1.0838567723E+00,+3.1882914136E+00
+6.0500000E-03,+1.0895728527E+00,+3.2159296043E+00
+6.0505000E-03,+1.0768215965E+00,+1.4998492215E+00
+6.0510000E-03,+1.0834170738E+00,+11.1557692E-03
+6.0515000E-03,+1.0834170738E+00,+12.4120506E-03
+6.0520000E-03,+1.0834170738E+00,+40.0502413E-03
+6.0525000E-03,+1.0759421995E+00,+32.5125529E-03
+6.0530000E-03,+1.0803391844E+00,+51.3567738E-03
+6.0535000E-03,+1.0834170738E+00,+50.1004924E-03
+6.0540000E-03,+1.0834170738E+00,+11.1557692E-03
+6.0545000E-03,+1.0759421995E+00,+32.5125529E-03
+6.0550000E-03,+1.0803391844E+00,+51.3567738E-03
+6.0555000E-03,+1.0834170738E+00,+51.3567738E-03
+6.0560000E-03,+1.0834170738E+00,+51.3567738E-03
+6.0565000E-03,+1.0834170738E+00,+51.3567738E-03
+6.0570000E-03,+1.0724246116E+00,+19.9497390E-03
+6.0575000E-03,+1.0697864207E+00,+11.1557692E-03
+6.0580000E-03,+1.0834170738E+00,+11.1557692E-03
+6.0585000E-03,+1.0834170738E+00,+32.5125529E-03
+6.0590000E-03,+1.0834170738E+00,+19.9497390E-03
+6.0595000E-03,+1.0834170738E+00,+51.3567738E-03
+6.0600000E-03,+1.0834170738E+00,+40.0502413E-03
+6.0605000E-03,+1.0759421995E+00,+11.1557692E-03
+6.0610000E-03,+1.0803391844E+00,+11.1557692E-03
+6.0615000E-03,+1.4523241052E+00,+3.1480904090E+00
+6.0620000E-03,+1.1036432043E+00,+3.1870351322E+00
+6.0625000E-03,+1.0834170738E+00,+3.2083919159E+00
+6.0630000E-03,+1.0834170738E+00,+3.1958291020E+00
+6.0635000E-03,+1.0834170738E+00,+3.2259798554E+00
+6.0640000E-03,+1.0794597874E+00,+3.1983416647E+00
+6.0645000E-03,+1.0693467222E+00,+3.2058793531E+00
+6.0650000E-03,+1.0803391844E+00,+3.1870351322E+00
+6.0655000E-03,+1.0697864207E+00,+3.2272361368E+00
+6.0660000E-03,+1.0834170738E+00,+3.2159296043E+00
+6.0665000E-03,+1.0759421995E+00,+3.1870351322E+00
+6.0670000E-03,+1.0693467222E+00,+3.1870351322E+00
+6.0675000E-03,+1.0693467222E+00,+3.1870351322E+00
+6.0680000E-03,+1.0693467222E+00,+3.1870351322E+00
+6.0685000E-03,+1.0693467222E+00,+3.1870351322E+00
+6.0690000E-03,+1.0693467222E+00,+3.1870351322E+00
+6.0695000E-03,+1.0693467222E+00,+3.2272361368E+00
+6.0700000E-03,+1.0693467222E+00,+3.2272361368E+00
+6.0705000E-03,+1.0543969736E+00,+1.5186934425E+00
+6.0710000E-03,+1.0631909434E+00,+11.1557692E-03
+6.0715000E-03,+1.0693467222E+00,+11.1557692E-03
+6.0720000E-03,+1.0693467222E+00,+11.1557692E-03
+6.0725000E-03,+1.0693467222E+00,+11.1557692E-03
+6.0730000E-03,+1.0693467222E+00,+11.1557692E-03
+6.0735000E-03,+1.0697864207E+00,+11.1557692E-03
+6.0740000E-03,+1.0794597874E+00,+11.1557692E-03
+6.0745000E-03,+1.0693467222E+00,+11.1557692E-03
+6.0750000E-03,+1.0693467222E+00,+42.5628041E-03
+6.0755000E-03,+1.0557160691E+00,+50.1004924E-03
+6.0760000E-03,+1.0693467222E+00,+11.1557692E-03
+6.0765000E-03,+1.0693467222E+00,+32.5125529E-03
+6.0770000E-03,+1.0693467222E+00,+19.9497390E-03
+6.0775000E-03,+1.0693467222E+00,+11.1557692E-03
+6.0780000E-03,+1.0693467222E+00,+11.1557692E-03
+6.0785000E-03,+1.0693467222E+00,+11.1557692E-03
+6.0790000E-03,+1.0693467222E+00,+11.1557692E-03
+6.0795000E-03,+1.0693467222E+00,+11.1557692E-03
+6.0800000E-03,+1.0693467222E+00,+22.4623018E-03
+6.0805000E-03,+1.0618718479E+00,+29.9999901E-03
+6.0810000E-03,+1.0662688328E+00,+11.1557692E-03
+6.0815000E-03,+1.1234296362E+00,+3.2272361368E+00
+6.0820000E-03,+1.0592336570E+00,+3.2159296043E+00
+6.0825000E-03,+1.0693467222E+00,+3.1870351322E+00
+6.0830000E-03,+1.0693467222E+00,+3.1870351322E+00
+6.0835000E-03,+1.0557160691E+00,+3.1870351322E+00
+6.0840000E-03,+1.0653894358E+00,+3.1870351322E+00
+6.0845000E-03,+1.0552763706E+00,+3.2083919159E+00
+6.0850000E-03,+1.0662688328E+00,+3.2272361368E+00
+6.0855000E-03,+1.0689070237E+00,+3.2259798554E+00
+6.0860000E-03,+1.0592336570E+00,+3.1870351322E+00
+6.0865000E-03,+1.0693467222E+00,+3.1870351322E+00
+6.0870000E-03,+1.0693467222E+00,+3.1870351322E+00
+6.0875000E-03,+1.0557160691E+00,+3.2259798554E+00
+6.0880000E-03,+1.0693467222E+00,+3.1870351322E+00
+6.0885000E-03,+1.0618718479E+00,+3.1870351322E+00
+6.0890000E-03,+1.0442839084E+00,+3.1870351322E+00
+6.0895000E-03,+1.0557160691E+00,+3.1870351322E+00
+6.0900000E-03,+1.0812185814E+00,+2.2825125299E+00
+6.0905000E-03,+1.0816582799E+00,-7.6884517E-03
+6.0910000E-03,+1.0552763706E+00,+11.1557692E-03
+6.0915000E-03,+1.0557160691E+00,+11.1557692E-03
+6.0920000E-03,+1.0693467222E+00,+11.1557692E-03
+6.0925000E-03,+1.0618718479E+00,+11.1557692E-03
+6.0930000E-03,+1.0552763706E+00,+11.1557692E-03
+6.0935000E-03,+1.0557160691E+00,+12.4120506E-03
+6.0940000E-03,+1.0693467222E+00,+51.3567738E-03
+6.0945000E-03,+1.0618718479E+00,+29.9999901E-03
+6.0950000E-03,+1.0552763706E+00,+11.1557692E-03
+6.0955000E-03,+1.0557160691E+00,+11.1557692E-03
+6.0960000E-03,+1.0653894358E+00,+22.4623018E-03
+6.0965000E-03,+1.0552763706E+00,+29.9999901E-03
+6.0970000E-03,+1.0662688328E+00,+11.1557692E-03
+6.0975000E-03,+1.0689070237E+00,+11.1557692E-03
+6.0980000E-03,+1.0513190842E+00,+22.4623018E-03
+6.0985000E-03,+1.0561557676E+00,+29.9999901E-03
+6.0990000E-03,+1.0583542600E+00,+11.1557692E-03
+6.0995000E-03,+1.0552763706E+00,+12.4120506E-03
+6.1000000E-03,+1.0592336570E+00,+40.0502413E-03
+6.1005000E-03,+1.0618718479E+00,+11.1557692E-03
+6.1010000E-03,+1.0662688328E+00,+42.5628041E-03
+6.1015000E-03,+987.1231050E-03,+3.1480904090E+00
+6.1020000E-03,+1.0552763706E+00,+3.1870351322E+00
+6.1025000E-03,+1.0552763706E+00,+3.2083919159E+00
+6.1030000E-03,+1.0552763706E+00,+3.2272361368E+00
+6.1035000E-03,+1.0552763706E+00,+3.2259798554E+00
+6.1040000E-03,+1.0552763706E+00,+3.1870351322E+00
+6.1045000E-03,+1.0552763706E+00,+3.1870351322E+00
+6.1050000E-03,+1.0552763706E+00,+3.1870351322E+00
+6.1055000E-03,+1.0557160691E+00,+3.1870351322E+00
+6.1060000E-03,+1.0653894358E+00,+3.1870351322E+00
+6.1065000E-03,+1.0552763706E+00,+3.1870351322E+00
+6.1070000E-03,+1.0552763706E+00,+3.2184421670E+00
+6.1075000E-03,+1.0552763706E+00,+3.2272361368E+00
+6.1080000E-03,+1.0552763706E+00,+3.2159296043E+00
+6.1085000E-03,+1.0552763706E+00,+3.1870351322E+00
+6.1090000E-03,+1.0552763706E+00,+3.1870351322E+00
+6.1095000E-03,+1.0552763706E+00,+3.1870351322E+00
+6.1100000E-03,+1.0552763706E+00,+3.1983416647E+00
+6.1105000E-03,+1.0478014963E+00,+1.4973366591E+00
+6.1110000E-03,+1.0521984812E+00,+2.3617995E-03
+6.1115000E-03,+1.0548366721E+00,+11.1557692E-03
+6.1120000E-03,+1.0491205918E+00,+11.1557692E-03
+6.1125000E-03,+1.0543969736E+00,+32.5125529E-03
+6.1130000E-03,+1.0521984812E+00,+19.9497390E-03
+6.1135000E-03,+1.0552763706E+00,+12.4120506E-03
+6.1140000E-03,+1.0552763706E+00,+40.0502413E-03
+6.1145000E-03,+1.0478014963E+00,+32.5125529E-03
+6.1150000E-03,+1.0521984812E+00,+19.9497390E-03
+6.1155000E-03,+1.0552763706E+00,+50.1004924E-03
+6.1160000E-03,+1.0513190842E+00,+11.1557692E-03
+6.1165000E-03,+1.0486808933E+00,+11.1557692E-03
+6.1170000E-03,+1.0552763706E+00,+42.5628041E-03
+6.1175000E-03,+1.0412060190E+00,+12.4120506E-03
+6.1180000E-03,+1.0412060190E+00,+40.0502413E-03
+6.1185000E-03,+1.0486808933E+00,+11.1557692E-03
+6.1190000E-03,+1.0442839084E+00,+11.1557692E-03
+6.1195000E-03,+1.0416457175E+00,+12.4120506E-03
+6.1200000E-03,+1.0513190842E+00,+40.0502413E-03
+6.1205000E-03,+1.0486808933E+00,+11.1557692E-03
+6.1210000E-03,+1.0442839084E+00,+11.1557692E-03
+6.1215000E-03,+987.1231050E-03,+3.1104019671E+00
+6.1220000E-03,+1.0513190842E+00,+3.2159296043E+00
+6.1225000E-03,+1.0412060190E+00,+3.1870351322E+00
+6.1230000E-03,+1.0412060190E+00,+3.1870351322E+00
+6.1235000E-03,+1.0548366721E+00,+3.1882914136E+00
+6.1240000E-03,+1.0412060190E+00,+3.2159296043E+00
+6.1245000E-03,+1.0486808933E+00,+3.1870351322E+00
+6.1250000E-03,+1.0442839084E+00,+3.2184421670E+00
+6.1255000E-03,+1.0412060190E+00,+3.1870351322E+00
